NDVI,NDBI,B6,B7,Emissivity,LST_Label
0.14433305,0.074054725,19529.0,17263.0,0.9765,43.978973
0.16948223,0.00841743,21684.0,15505.0,0.96669996,38.892975
0.16567826,-0.014012502,21215.0,15042.0,0.96389997,43.44919
0.47582924,-0.32891276,11740.0,9405.0,0.9589,35.321136
0.15927702,-0.056153983,10690.0,9409.0,0.98099995,28.703857
0.25174257,-0.060638208,16382.0,12790.0,0.97489995,42.153778
0.15348534,-0.036687676,11540.0,10136.0,0.9578,27.497284
0.13898729,0.085739136,16228.0,14103.0,0.9641,45.185547
0.1498376,0.01765587,20721.0,14780.0,0.9744,48.791565
0.2788271,-0.10782789,13768.0,11228.0,0.98099995,28.840576
0.1702423,-0.015205724,14313.0,11345.0,0.9684,33.034485
0.08535982,0.093452,17200.0,15664.0,0.9686,43.223602
0.16345708,-0.034237307,16417.0,12483.0,0.9662,42.693817
0.14340682,0.03090382,19915.0,16509.0,0.9697,44.07126
0.07048751,0.030816933,16290.0,14290.0,0.97429997,51.23886
0.21333373,-0.024112841,19649.0,14995.0,0.97749996,42.683563
0.08852254,0.07339297,16139.0,14102.0,0.97849995,47.393585
0.1552625,0.0225,16769.0,12986.0,0.9727,41.84958
0.2561897,-0.06658388,15785.0,12472.0,0.97669995,33.7352
0.20904687,-0.018244892,15282.0,12588.0,0.9611,42.26999
0.48006144,-0.3372193,11939.0,9204.0,0.96599996,27.72287
0.14551687,0.07658549,19870.0,14742.0,0.97139996,44.378906
0.15110324,0.045304388,19935.0,14821.0,0.9748,41.76071
0.33449882,-0.16745403,12248.0,9677.0,0.98219997,31.15799
0.23025624,-0.011484601,20012.0,15058.0,0.9817,36.736206
0.27069503,-0.17517525,10413.0,8915.0,0.9842,19.789642
0.31875655,-0.17798913,14520.0,11971.0,0.98099995,34.664886
0.1974347,-0.0027507795,19033.0,15751.0,0.96459997,42.898895
0.21509512,-0.050008982,15862.0,12049.0,0.98109996,29.695099
0.15506487,0.053489737,20611.0,15920.0,0.95379996,47.376495
0.11981567,0.018752994,14885.0,13692.0,0.97709996,42.382782
0.18676488,-0.098056935,11976.0,10445.0,0.96699995,34.702484
0.45139298,-0.2905822,13574.0,10288.0,0.9694,29.349884
0.15096557,0.04413531,20866.0,16606.0,0.9799,42.577606
0.346552,-0.1673634,14241.0,10991.0,0.96889997,31.058868
0.2738056,-0.093196765,14342.0,11105.0,0.965,36.743042
0.16660194,0.044435743,21342.0,15343.0,0.9589,44.730957
0.18742138,-0.055731595,15198.0,13122.0,0.97639996,33.70102
0.11743532,-0.030890035,14008.0,12732.0,0.96819997,43.11081
0.18389428,-0.0060005505,18056.0,14167.0,0.9694,37.799225
0.3305279,-0.23736826,9841.0,8433.0,0.98569995,24.632996
0.20310035,-0.04664604,16330.0,12209.0,0.97849995,38.609283
0.25817445,-0.08090937,14756.0,11167.0,0.9817,34.569183
0.1546323,-0.01219614,23650.0,16534.0,0.96709996,44.163544
0.46476865,-0.28391236,13171.0,9730.0,0.98499995,32.408997
0.1597927,-0.023044957,12930.0,10864.0,0.9576,41.952118
0.341292,-0.13661233,15149.0,12015.0,0.98319995,31.185333
0.1450062,-0.026239302,24122.0,16999.0,0.9734,46.05374
0.2717791,-0.10151795,12134.0,9632.0,0.982,33.24643
0.45800295,-0.3222736,11357.0,8982.0,0.9641,24.127136
0.12914836,0.02127346,20787.0,15267.0,0.9691,44.40625
0.25938892,-0.083988085,12766.0,10203.0,0.9838,32.549133
0.143015,-0.04642509,13197.0,12241.0,0.96959996,44.50879
0.004891122,0.0061955405,15185.0,14997.0,0.9669,46.89798
0.30805355,-0.19321002,10076.0,8652.0,0.98429996,23.621246
0.18180755,-0.0864923,12748.0,10826.0,0.9583,34.18637
0.27136797,-0.11986682,11895.0,9818.0,0.98029995,32.248352
0.15462202,-0.015919488,16134.0,12648.0,0.9787,36.469604
0.47270513,-0.30111057,13310.0,10101.0,0.98469996,28.830322
0.24446364,-0.037970778,18698.0,13569.0,0.9708,25.726776
0.2678799,-0.09593606,16006.0,12089.0,0.982,34.22397
0.33231628,-0.2479781,12367.0,9871.0,0.963,31.800568
0.2222952,0.0012684783,20523.0,16057.0,0.9784,39.699615
0.31073445,-0.16079144,11070.0,8898.0,0.9799,31.882599
0.2775073,-0.06397892,16159.0,11924.0,0.9658,41.59665
0.18335216,0.030650258,20058.0,14842.0,0.95629996,37.77188
0.16656819,0.04138117,19302.0,14266.0,0.9569,43.490204
0.30452883,-0.07440243,18897.0,13391.0,0.9816,35.04428
0.13866913,0.012210702,17035.0,13598.0,0.9729,43.155243
0.21550821,-0.029768597,16394.0,12726.0,0.97429997,34.182953
0.07943251,0.09313131,16233.0,15253.0,0.96879995,42.222137
0.13186146,0.057387274,17799.0,13923.0,0.9759,29.161896
0.15573227,-0.022354228,12508.0,10945.0,0.97919995,17.851654
0.46773592,-0.31632888,13308.0,10018.0,0.9852,28.068085
0.3705301,-0.11353917,16064.0,12047.0,0.9817,33.051575
0.18745174,-0.07917014,10497.0,9103.0,0.9799,29.50711
0.31114784,-0.1191372,14048.0,11510.0,0.98109996,28.79956
0.22286494,-0.12336249,11878.0,10364.0,0.977,8.506775
0.23136926,-0.05552278,14408.0,11259.0,0.9808,35.037445
0.33662182,-0.15693969,13427.0,10477.0,0.9838,32.50128
0.19415712,-0.061524916,19189.0,15210.0,0.9643,40.386658
0.12448146,0.043047536,19057.0,14675.0,0.96779996,36.7157
0.17502509,-0.034975395,20197.0,16018.0,0.9694,39.95938
0.20910904,-0.024037085,17053.0,12501.0,0.97599995,41.436005
0.21412301,-0.03718118,13854.0,11255.0,0.96889997,38.872467
0.27885962,-0.09420899,13999.0,11277.0,0.9842,26.201874
0.12787709,0.041861676,20035.0,16416.0,0.97609997,46.32376
0.07211092,0.090801686,19389.0,17702.0,0.9722,45.404327
0.08924516,-0.041173376,14578.0,13001.0,0.97499996,38.469147
0.33055606,-0.15103932,13192.0,10423.0,0.983,27.326385
0.22941495,-0.04216183,15596.0,12468.0,0.9805,43.8696
0.20615225,-0.051530365,14642.0,11235.0,0.9787,36.770386
0.27963126,-0.10367893,14204.0,10769.0,0.9834,35.727875
0.13614048,0.050010487,17521.0,14828.0,0.9672,46.682648
0.18277593,0.011764061,18448.0,13538.0,0.974,41.99655
0.31079534,-0.09613901,14643.0,10840.0,0.98179996,34.367523
0.17158139,0.05684529,18164.0,15845.0,0.9704,42.957
0.3983903,-0.195214,15033.0,10867.0,0.98179996,34.244476
0.12862311,-0.014794349,25139.0,18385.0,0.95629996,42.878387
0.12810066,0.03860294,20340.0,15070.0,0.97239995,36.466187
0.14598338,-0.029488616,11700.0,10163.0,0.9759,22.072906
0.42308372,-0.30220166,12963.0,10322.0,0.96559995,24.612488
0.24935693,-0.067430325,14003.0,11350.0,0.9826,36.271362
0.20287094,-0.004571777,14697.0,11900.0,0.9784,35.020355
0.498115,-0.34336767,12237.0,9366.0,0.98579997,27.900604
0.5204416,-0.3501682,13523.0,10167.0,0.9849,25.77121
0.33754873,-0.12014592,14954.0,11302.0,0.9827,33.694183
0.15762892,-0.020811329,17150.0,13784.0,0.9471,44.139618
0.28561434,-0.08014961,17215.0,12591.0,0.9745,41.03607
0.21822879,-0.035440974,15377.0,12112.0,0.97639996,40.75238
0.35035908,-0.20374033,11070.0,8831.0,0.9851,30.665802
0.5013626,-0.3375187,13507.0,10094.0,0.9849,26.950409
0.18853799,0.10953595,21758.0,16605.0,0.96959996,40.31488
0.10880999,0.07891862,19755.0,16249.0,0.9691,48.084015
0.27000508,-0.13382864,13349.0,11012.0,0.974,38.164948
0.27874863,-0.08338015,13868.0,11573.0,0.96099997,40.526794
0.16710131,-0.008187587,20472.0,14547.0,0.9787,47.516632
0.07210493,0.07922641,18778.0,17050.0,0.9669,42.810028
0.16623291,0.006802028,19760.0,14634.0,0.9583,44.41992
0.28005642,-0.110295616,13092.0,10464.0,0.96099997,38.53409
0.26590315,-0.06752,16027.0,12664.0,0.9794,41.179626
0.26905847,-0.067266405,15967.0,12142.0,0.97489995,36.64734
0.34164762,-0.19501358,13044.0,10349.0,0.9698,33.6976
0.19984373,0.02684641,17824.0,13367.0,0.9633,41.500946
0.15173407,0.0020003296,21289.0,14829.0,0.9748,43.6987
0.21970676,-0.08755292,13470.0,11773.0,0.96309996,41.227478
0.26511773,-0.09376258,13512.0,10662.0,0.977,35.56723
0.13234848,0.0065650814,20775.0,15009.0,0.9561,45.50003
0.19518073,-0.017233966,14855.0,11456.0,0.98139995,39.42276
0.16181475,0.002535558,20758.0,14810.0,0.97319996,47.67044
0.2657454,-0.092587814,15823.0,12146.0,0.96999997,36.469604
0.3842919,-0.16458309,14167.0,10627.0,0.97029996,30.498322
0.2229086,-0.00011416828,17516.0,13121.0,0.9819,36.821655
0.08512098,0.10068233,14518.0,13612.0,0.9756,50.36728
0.44076103,-0.27001068,14364.0,10837.0,0.9677,28.830322
0.19978423,-0.06309203,10781.0,9390.0,0.9827,28.967041
0.27862704,-0.17397855,9593.0,8251.0,0.9852,27.514374
0.19302687,-0.008838732,16204.0,12074.0,0.9679,39.039948
0.15866306,0.010159861,20979.0,15120.0,0.95879996,36.667847
0.25863975,-0.06529874,14987.0,12588.0,0.96089995,22.110504
0.18284121,0.0042374027,18604.0,14948.0,0.96599996,44.433594
0.3286632,-0.18900834,12484.0,9860.0,0.98319995,36.148285
0.1518695,-0.01567829,18615.0,14588.0,0.97709996,42.87497
0.1304403,0.019102328,18539.0,15012.0,0.9751,40.639587
0.27306363,-0.09335373,15408.0,12252.0,0.96519995,36.295288
0.13848095,0.10800494,20174.0,15509.0,0.96529996,41.49411
0.33140364,-0.12517938,13411.0,10359.0,0.98399997,28.136475
0.12219321,-0.014670669,14608.0,13402.0,0.96699995,41.381317
0.18720663,-0.025390826,14183.0,11646.0,0.97419995,39.327057
0.10900078,0.027165798,19605.0,15368.0,0.96819997,41.336884
0.04761716,-0.0020876033,26291.0,17778.0,0.969,43.978973
0.09089054,0.080270626,18841.0,15969.0,0.9586,49.902435
0.09927411,0.03146769,17176.0,15189.0,0.97139996,44.37549
0.12516354,-0.06716302,9021.0,8145.0,0.9525,32.73712
0.4385943,-0.29122078,12651.0,9730.0,0.986,27.685272
0.17143604,-0.018547447,17277.0,13533.0,0.97279996,45.004395
0.035862785,0.024043877,10456.0,10241.0,0.96239996,43.58249
0.13147444,-0.021784747,12820.0,11552.0,0.96959996,42.52292
0.3563186,-0.18343268,13219.0,10385.0,0.9611,28.095459
0.13517204,0.08805221,19839.0,14669.0,0.98139995,49.464935
0.31012937,-0.2102268,9715.0,8277.0,0.98539996,25.456757
0.13009264,0.023750108,23794.0,17048.0,0.9676,43.773895
0.118275754,-0.016001033,15251.0,13657.0,0.97239995,38.151276
0.14484484,0.010198135,24269.0,17506.0,0.9716,36.42859
0.30318162,-0.11044921,14634.0,11772.0,0.9727,42.01364
0.15519091,0.016707428,17252.0,12874.0,0.97849995,39.32022
0.16900885,0.014431483,19436.0,14455.0,0.9805,41.938446
0.21927905,-0.10752252,10998.0,9264.0,0.9817,21.389313
0.16657156,0.045821123,20165.0,14814.0,0.972,43.975555
0.1733922,5.533116e-05,18074.0,14617.0,0.9715,36.213226
0.44901597,-0.29495135,12387.0,9553.0,0.98459995,27.165741
0.2024707,-0.007637074,19556.0,14305.0,0.97999996,39.35782
0.3008395,-0.103628926,15228.0,11107.0,0.9824,37.091675
0.23379211,-0.13086693,10231.0,9241.0,0.9461,18.747162
0.15393203,0.044159297,18065.0,13864.0,0.97669995,39.990143
0.17175104,0.09823707,19156.0,15715.0,0.9708,41.76071
0.45651528,-0.31396505,12775.0,9897.0,0.9845,25.002136
0.11508717,-0.04393177,15582.0,14341.0,0.9704,43.59616
0.35946518,-0.24424087,11302.0,9232.0,0.9845,33.222504
0.29439342,-0.18459645,11593.0,9590.0,0.98289996,10.65329
0.22813523,-0.06681402,14777.0,11405.0,0.9798,38.28116
0.17593402,-0.0110128485,11854.0,10144.0,0.9816,32.053497
0.15652943,0.08307149,20854.0,14674.0,0.9711,49.57431
0.26045933,-0.042372134,16261.0,12325.0,0.9806,35.91928
0.25910643,-0.10470959,14343.0,10899.0,0.9636,37.987213
0.14635825,0.06987656,19154.0,15704.0,0.9659,44.37207
0.28514212,-0.11354447,13155.0,10719.0,0.983,34.613617
0.28698084,-0.10185969,15382.0,12122.0,0.9827,38.879303
0.3435421,-0.13268286,13067.0,10005.0,0.9684,30.515411
0.5055251,-0.34023198,12911.0,9620.0,0.9691,31.889435
0.18567887,-0.04774098,16735.0,14475.0,0.9745,33.841156
0.38363636,-0.20304793,12603.0,9674.0,0.9856,30.80252
0.18141164,0.0823678,22280.0,16267.0,0.9716,42.164032
0.23671754,-0.070087485,14190.0,11754.0,0.96999997,38.137604
0.1683931,-0.044779576,16500.0,13386.0,0.9791,42.796356
0.29844975,-0.1609271,12743.0,10365.0,0.9684,40.455017
0.20433393,-0.028424086,16014.0,13088.0,0.968,38.267487
0.2522845,-0.05247046,17643.0,13276.0,0.9618,40.359314
0.49883637,-0.33019894,12323.0,9437.0,0.9669,29.30545
0.38477919,-0.18904266,12863.0,9678.0,0.9855,28.51587
0.18158275,-0.09497088,12822.0,11663.0,0.9745,40.369568
0.23548399,-0.09280467,14140.0,11627.0,0.98099995,27.278534
0.20758216,-0.029962217,16560.0,12497.0,0.9698,35.33139
0.14227663,0.0018437166,22007.0,15668.0,0.96,45.711945
0.09801808,0.049647596,20254.0,15827.0,0.96779996,40.352478
0.1316303,0.04000602,20732.0,14881.0,0.973,48.507874
0.16720214,-0.031314272,16720.0,12680.0,0.96029997,36.937866
0.13546862,-0.027145801,25015.0,18061.0,0.96889997,41.805145
0.14047287,0.006160994,19924.0,15396.0,0.97169995,31.557892
0.47253832,-0.32283512,11460.0,9001.0,0.97349995,26.977753
0.21908067,-0.012977878,14032.0,11100.0,0.98109996,36.329468
0.2965962,-0.11471083,13417.0,10275.0,0.9819,33.776215
0.17033811,-0.046136234,12498.0,11344.0,0.9615,37.057495
0.25915352,-0.16792686,9739.0,8556.0,0.98109996,23.22818
0.15284722,0.050429516,22194.0,16162.0,0.9705,45.44876
0.11422208,0.03849322,18912.0,14367.0,0.9719,48.788147
0.094501935,0.03211047,18723.0,15811.0,0.96159995,46.50833
0.28987542,-0.1481901,10907.0,9061.0,0.9845,24.807312
0.4870579,-0.32858565,13152.0,9918.0,0.98469996,28.550049
0.15570413,-0.09136988,10218.0,8890.0,0.96959996,29.701935
0.2677957,-0.08020264,16159.0,12179.0,0.97999996,32.819153
0.24073705,-0.16665886,8898.0,7942.0,0.9853,24.656921
0.2163505,-0.10161923,13177.0,11506.0,0.97059995,40.51654
0.19795325,0.021273438,20643.0,15174.0,0.9752,44.7583
0.126396,0.037903655,18497.0,14402.0,0.9651,45.38382
0.11885619,0.09931308,18004.0,16542.0,0.96669996,44.737793
0.12583683,0.031816255,25539.0,18804.0,0.96389997,46.69632
0.33530882,-0.17262588,12241.0,9579.0,0.9841,30.334259
0.18869205,0.014961472,18045.0,14170.0,0.96529996,46.183624
0.15991166,0.02853891,18074.0,13918.0,0.9709,45.780304
0.17294766,0.044422567,16975.0,13117.0,0.96019995,41.018982
0.17557213,-0.021156432,21838.0,16632.0,0.9766,42.74167
0.22804967,-0.033756007,16688.0,13579.0,0.964,41.03949
0.11746032,0.027243627,22303.0,17303.0,0.9709,44.754883
0.20623657,-0.008557736,17378.0,12968.0,0.9788,27.039276
0.0964643,0.06171771,17177.0,14415.0,0.9777,51.064545
0.30851063,-0.16071326,14497.0,11818.0,0.9716,37.63858
0.2931028,-0.12317164,13458.0,11588.0,0.9626,38.387115
0.47739115,-0.31999192,11757.0,9098.0,0.9856,23.306793
0.1167176,0.06642158,17115.0,14599.0,0.9754,45.934113
0.41648844,-0.2972239,13455.0,10416.0,0.9722,24.773132
0.405054,-0.2515516,12602.0,10034.0,0.9709,27.999725
0.15259777,-0.046957225,14126.0,12108.0,0.9754,41.415497
0.09493979,0.045338847,19713.0,16720.0,0.9729,48.542053
0.20496237,-0.051523253,14368.0,12017.0,0.978,35.611664
0.46870768,-0.3117737,13088.0,10158.0,0.9694,28.939697
0.1456037,0.02070029,21178.0,14644.0,0.9684,47.694366
0.1481931,-0.03325606,21686.0,15713.0,0.9644,43.24411
0.11517994,-0.025972947,11738.0,10508.0,0.98149997,29.76004
0.47181773,-0.30538097,13096.0,9910.0,0.98429996,26.810272
0.18309519,0.017941264,15234.0,12291.0,0.98039997,38.691315
0.1406019,-0.0024162747,19198.0,15145.0,0.97779995,44.806152
0.1403077,-0.05768613,13207.0,12115.0,0.9686,40.964294
0.14741418,0.04384189,19595.0,14254.0,0.95769995,44.231903
0.15320373,0.0057403445,25142.0,19113.0,0.9677,46.1597
0.26164207,-0.1506506,10509.0,9244.0,0.9827,32.289368
0.07130132,0.071025684,14906.0,13739.0,0.9776,47.35257
0.46370095,-0.3299967,12249.0,9502.0,0.9848,27.863007
0.21108654,-0.03668205,16282.0,12349.0,0.9737,41.61032
0.18406753,-0.07662447,10466.0,9329.0,0.96959996,29.261017
0.49811152,-0.34016174,12401.0,9436.0,0.98579997,26.88205
0.1952198,-0.029386092,13344.0,11176.0,0.9676,42.533173
0.1527899,0.12995096,21425.0,16726.0,0.9659,39.009186
0.27231252,-0.08353569,15096.0,12128.0,0.97309995,35.526215
0.29561836,-0.2074258,9734.0,8445.0,0.98399997,24.130554
0.031747933,0.025157766,18113.0,13449.0,0.9683,43.924286
0.123936854,0.074122906,20773.0,15300.0,0.9745,52.462494
0.1644402,-0.0038289349,16911.0,14253.0,0.9755,43.442352
0.116959065,0.016561389,19151.0,14365.0,0.97819996,44.122528
0.308068,-0.21841694,9277.0,8100.0,0.9852,23.258942
0.2369484,-0.06851012,14283.0,12198.0,0.9683,40.783142
0.15523772,0.0006125199,16336.0,14520.0,0.9632,33.290863
0.2738424,-0.114934765,12448.0,9844.0,0.9837,32.781555
0.22007327,-0.027534502,14657.0,12333.0,0.9657,16.973236
0.2531073,-0.122344695,12023.0,9838.0,0.9826,30.874298
0.3546939,-0.15952897,13561.0,10213.0,0.9834,33.854828
0.30505833,-0.14359394,14114.0,11126.0,0.9799,38.691315
0.10423392,-0.03398193,13901.0,12869.0,0.97499996,43.281708
0.33931124,-0.15862845,14968.0,11355.0,0.9745,40.02774
0.24855746,-0.104170054,13781.0,11197.0,0.9823,25.18332
0.3839007,-0.25499073,11849.0,9865.0,0.9835,26.406952
0.068264514,0.08879293,16137.0,15309.0,0.972,46.169952
0.22754873,-0.055400997,13751.0,11134.0,0.9835,37.747955
0.20864981,-0.032990422,13630.0,11087.0,0.9669,38.944244
0.3084802,-0.09882048,14249.0,11201.0,0.9835,32.75763
0.47633404,-0.2955712,13313.0,9781.0,0.988,24.66034
0.29743257,-0.17384952,11310.0,9349.0,0.98389995,25.11496
0.16409296,-0.008717983,14668.0,11525.0,0.96029997,41.289
0.38616318,-0.19364285,13217.0,9953.0,0.9841,24.475769
0.13362838,0.03042287,18239.0,14147.0,0.9694,40.53363
0.28402188,-0.07464466,14746.0,11609.0,0.98289996,37.054077
0.14404728,0.03196721,18885.0,13780.0,0.9773,40.352478
0.16562055,-0.05621271,13524.0,11577.0,0.96599996,42.697235
0.4002061,-0.25781226,11626.0,9133.0,0.9844,29.042236
0.22045708,-0.11885194,10346.0,8975.0,0.9841,25.665253
0.22082269,-0.08188089,12379.0,10132.0,0.9626,34.818695
0.46283415,-0.32199037,12672.0,9702.0,0.98499995,27.586151
0.27576357,-0.078948185,14869.0,11729.0,0.98289996,34.7435
0.39911854,-0.24538715,11349.0,8885.0,0.9856,29.281525
0.18297589,0.016829249,18398.0,15188.0,0.96099997,38.739166
0.20191957,-0.011531391,17744.0,13670.0,0.96629995,34.042816
0.107685186,0.043030635,20870.0,15698.0,0.97029996,45.746124
0.126473,0.054131526,19123.0,14673.0,0.9698,42.13669
0.2797922,-0.053115483,16169.0,12546.0,0.9665,42.01364
0.13763583,0.007540395,21045.0,15674.0,0.96449995,42.30075
0.31518242,-0.11899342,14319.0,11547.0,0.9826,36.842163
0.17908335,0.009930905,20390.0,15062.0,0.9644,42.820282
0.15329452,0.050895333,20834.0,15021.0,0.9687,46.935577
0.17016397,-0.0069622844,13336.0,11287.0,0.9754,39.798737
0.31274462,-0.14887412,12549.0,10091.0,0.983,30.826447
0.31536722,-0.13600427,14589.0,11783.0,0.9737,40.63617
0.30576938,-0.11901995,14023.0,11127.0,0.98279995,33.76938
0.31130856,-0.1095287,13443.0,10204.0,0.9809,32.3714
0.27635568,-0.07672883,14259.0,11207.0,0.9824,32.709778
0.30002308,-0.070016004,17141.0,12602.0,0.9806,40.67035
0.14097098,0.11230004,20790.0,15789.0,0.96819997,44.771973
0.16200349,-0.078317866,10827.0,9488.0,0.9802,22.544586
0.1887567,-0.12503736,8782.0,8013.0,0.9845,13.5312805
0.18833797,-0.023750128,14284.0,11792.0,0.98179996,30.532501
0.27091432,-0.083804026,14923.0,11403.0,0.9697,33.37973
0.19601998,0.042583525,16820.0,13133.0,0.9736,41.654755
0.24956165,-0.06466529,13148.0,10181.0,0.97859997,34.435883
0.41342232,-0.24062842,12833.0,9850.0,0.98499995,34.145355
0.2806944,-0.13311568,11683.0,9505.0,0.9834,27.811737
0.3147119,-0.17673866,12826.0,10694.0,0.97459996,40.53705
0.1700227,0.019130005,20617.0,15393.0,0.9801,39.0878
0.17355168,0.09482615,22970.0,17352.0,0.9705,40.878845
0.16259077,0.00072772056,17877.0,14905.0,0.9658,34.746918
0.28931245,-0.1753329,15947.0,12500.0,0.9669,29.517365
0.17116016,-0.015934011,14853.0,11537.0,0.9756,38.36319
0.14234303,-0.003921734,23621.0,17810.0,0.9716,46.771515
0.15922812,0.08272587,19606.0,13772.0,0.9712,46.14261
0.16021536,-0.020426461,17480.0,14136.0,0.9694,46.084503
0.35561842,-0.15213387,13579.0,10521.0,0.98469996,27.893768
0.20864537,-0.011265868,15227.0,12368.0,0.97349995,41.398407
0.47463933,-0.24523832,15613.0,11514.0,0.9845,35.355316
0.1498877,0.041227177,18904.0,13697.0,0.97789997,43.46286
0.41819564,-0.26216933,13081.0,9789.0,0.9643,31.732208
0.4104874,-0.19098306,14517.0,10582.0,0.9833,34.702484
0.3334871,-0.20290071,13410.0,10912.0,0.97139996,39.149323
0.12571514,-0.0006935042,15130.0,13995.0,0.9636,20.387817
0.3126389,-0.12917234,13436.0,10327.0,0.9834,16.094788
0.424765,-0.2352544,15857.0,12189.0,0.9708,24.937195
0.20278966,-0.011274149,17452.0,13140.0,0.9691,39.460358
0.2935557,-0.12209302,13137.0,10634.0,0.983,38.42813
0.2702536,-0.10786836,11616.0,9270.0,0.9834,32.750793
0.19710645,-0.01589214,17153.0,14351.0,0.9672,27.114471
0.0820476,0.05730279,14355.0,13276.0,0.96379995,39.6586
0.31247422,-0.15940876,12682.0,10210.0,0.9813,23.064117
0.4776074,-0.32339638,12415.0,9485.0,0.9691,29.715607
0.15699868,0.057423558,20127.0,14632.0,0.9733,44.190887
0.15886846,-0.061528724,13346.0,11582.0,0.95409995,19.670013
0.07925765,-0.044679873,9333.0,8639.0,0.988,24.181824
0.39938956,-0.23910946,11825.0,9146.0,0.9852,27.794647
0.17256081,0.0060648066,20321.0,15511.0,0.9716,46.634796
0.35746408,-0.18324941,12814.0,9894.0,0.9842,30.053986
0.41697365,-0.2734305,11741.0,9286.0,0.9665,28.016815
0.29500285,-0.105172694,13796.0,12135.0,0.96999997,31.790314
0.29425523,-0.08868464,14823.0,11431.0,0.98179996,36.404663
0.21263552,-0.002797063,19965.0,15160.0,0.9729,42.72458
0.15235315,0.01957038,18677.0,14039.0,0.9748,38.79727
0.14066921,0.062341996,21011.0,15368.0,0.9727,43.637177
0.26954824,-0.164252,10268.0,8868.0,0.9844,22.57193
0.12449707,0.030573312,20798.0,15304.0,0.96529996,48.104523
0.18906188,-0.0060887854,17956.0,14934.0,0.9686,41.54196
0.24031948,-0.05748594,15502.0,12035.0,0.97819996,40.089264
0.1800598,-0.028503299,17519.0,12803.0,0.97529995,40.70111
0.15143673,-0.034074634,17873.0,13624.0,0.97819996,38.185455
0.19224639,-0.058898292,16290.0,13669.0,0.97489995,33.543793
0.14777422,0.013677483,16416.0,12696.0,0.974,38.575104
0.16212219,0.02088695,18842.0,13852.0,0.9683,44.802734
0.24414533,-0.07196246,13844.0,10808.0,0.97139996,37.93936
0.24414062,-0.15948687,9697.0,8585.0,0.98389995,21.129547
0.14205769,0.0493382,23427.0,16809.0,0.96379995,46.39554
0.28516647,-0.095646545,13970.0,11543.0,0.969,38.202545
0.21941605,-0.07982677,14236.0,11422.0,0.9805,30.624786
0.31962577,-0.13422613,14158.0,11472.0,0.9694,37.224976
0.24268213,-0.08648649,13689.0,11001.0,0.9691,30.747833
0.18040255,0.022833241,14917.0,12038.0,0.9736,42.611786
0.18193813,-0.09458726,10003.0,8895.0,0.98109996,27.422089
0.19357204,-0.027078185,18504.0,15212.0,0.9741,38.39395
0.073396355,-0.026978767,12533.0,11641.0,0.96239996,38.472565
0.2471194,-0.11500351,15764.0,12448.0,0.9737,37.676178
0.37498593,-0.25314638,10919.0,8889.0,0.9838,19.840912
0.40656844,-0.24747516,13822.0,10693.0,0.96919996,28.898682
0.14950405,0.015123983,18156.0,15284.0,0.972,46.72708
0.20254253,-0.11311657,10024.0,8978.0,0.9827,23.033356
0.1744933,0.017783992,20746.0,16174.0,0.9769,43.23044
0.15076083,0.0503003,15389.0,12637.0,0.9665,45.39749
0.09897898,0.13343477,20484.0,16519.0,0.96879995,50.53134
0.31914595,-0.0770247,16069.0,12535.0,0.9826,35.06479
0.18195756,-0.01386149,18746.0,13750.0,0.97999996,29.281525
0.1762277,-0.009918914,13126.0,11335.0,0.96999997,42.864716
0.14473234,-0.042176764,24606.0,17299.0,0.96639997,40.63275
0.45023575,-0.3237886,11548.0,9136.0,0.96269995,27.005096
0.37990347,-0.17103967,13459.0,10276.0,0.98469996,30.19754
0.2124539,-0.03126026,13279.0,11010.0,0.9781,35.932953
0.19663352,0.0589651,20240.0,15362.0,0.9766,40.4516
0.15755601,0.0128525775,14579.0,12121.0,0.97069997,46.132355
0.24475007,-0.1076093,13563.0,11320.0,0.98429996,24.13739
0.21293148,-0.033366583,15021.0,12453.0,0.97029996,45.168457
0.47383612,-0.32315665,12016.0,9326.0,0.9845,32.532043
0.15841785,-0.025159806,19063.0,14675.0,0.97029996,46.45706
0.24193333,-0.07816587,15862.0,12634.0,0.9683,34.685394
0.16774417,0.07365156,21458.0,16793.0,0.96339995,46.81595
0.14368893,0.032476205,24734.0,18282.0,0.97059995,45.19922
0.19702603,-0.0804212,12881.0,11124.0,0.9777,3.19516
0.1250881,0.027907448,20258.0,15543.0,0.97459996,42.341766
0.23521945,-0.054131866,16591.0,13506.0,0.96889997,32.53546
0.18797113,-0.031112967,13920.0,11574.0,0.97969997,37.477936
0.12975314,0.041743748,19428.0,16421.0,0.96169996,47.574738
0.11866566,0.07367787,21378.0,18214.0,0.9762,43.121063
0.21251874,-0.10925378,10391.0,9153.0,0.97999996,32.043243
0.19493055,0.012994126,16644.0,13543.0,0.97319996,39.426178
0.22765484,-0.07019389,14147.0,11502.0,0.98219997,27.886932
0.18042783,-0.07347614,10359.0,8955.0,0.98319995,26.99826
0.09690008,0.042147566,16208.0,13681.0,0.9697,42.782684
0.2551186,-0.10136071,11029.0,9380.0,0.9799,24.202332
0.27805266,-0.05055413,17391.0,13535.0,0.96919996,43.264618
0.069742694,0.010024269,14358.0,12693.0,0.9632,43.989227
0.15274885,0.03282835,19805.0,14977.0,0.98249996,40.041412
0.18007752,-0.031927872,14281.0,11394.0,0.9762,29.10379
